Date: 2024-04-30, Time: 21:45:22, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:54:31, Temperature: 30, Humidity: 40
Date: 2024-05-15, Time: 22:54:42, Temperature: 30, Humidity: 40
Date: 2024-05-15, Time: 22:54:52, Temperature: 30, Humidity: 39
Date: 2024-05-15, Time: 22:55:03, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:55:13, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:55:24, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:55:35, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:55:45, Temperature: 30, Humidity: 37
Date: 2024-05-15, Time: 22:55:56, Temperature: 30, Humidity: 37
Date: 2024-05-15, Time: 22:56:07, Temperature: 30, Humidity: 37
Date: 2024-05-15, Time: 22:56:18, Temperature: 30, Humidity: 37
Date: 2024-05-15, Time: 22:56:28, Temperature: 30, Humidity: 37
Date: 2024-05-15, Time: 22:56:39, Temperature: 30, Humidity: 37
Date: 2024-05-15, Time: 22:56:50, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:57:00, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:57:11, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:57:22, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:57:32, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:57:43, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:57:53, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:58:04, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:58:15, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:58:25, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:58:36, Temperature: 30, Humidity: 38
Date: 2024-05-15, Time: 22:58:47, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 22:58:57, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 22:59:08, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 22:59:19, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 22:59:29, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 22:59:40, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 22:59:50, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:00:01, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:00:12, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:00:22, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:00:33, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:00:44, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:00:54, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:01:05, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:01:16, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:01:27, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:01:38, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:01:49, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:01:59, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:02:10, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:02:20, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:02:31, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:02:42, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:02:52, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:03:03, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:03:14, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:03:24, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:03:35, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:03:46, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:03:56, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:04:07, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:04:18, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:04:28, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:04:39, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:04:49, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:05:00, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:05:11, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:05:22, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:05:33, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:05:44, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:05:54, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:06:05, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:06:16, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:06:26, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:06:37, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:06:48, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:06:59, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:07:09, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:07:22, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:07:33, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:07:44, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:07:54, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:08:05, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:08:16, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:08:26, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:08:37, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:08:48, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:08:58, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:09:09, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:09:19, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:09:30, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:09:41, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:09:51, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:10:02, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:10:13, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:10:23, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:10:34, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:10:45, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:10:56, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:11:06, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:11:17, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:11:28, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:11:38, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:11:49, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:11:59, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:12:10, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:12:21, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:12:31, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:12:42, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:12:53, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:13:03, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:13:14, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:13:25, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:13:35, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:13:46, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:13:57, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:14:07, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:14:18, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:14:29, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:14:39, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:14:50, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:15:01, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:15:12, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:15:23, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:15:33, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:15:44, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:15:54, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:16:05, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:16:16, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:16:26, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:16:37, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:16:48, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:16:59, Temperature: 29, Humidity: 37
Date: 2024-05-15, Time: 23:17:10, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:17:20, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:17:31, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:17:42, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:17:53, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:18:03, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:18:15, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:18:25, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:18:36, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:18:46, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:18:57, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:19:08, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:19:18, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:19:29, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:19:40, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:19:50, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:20:01, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:20:11, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:20:22, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:20:33, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:20:43, Temperature: 29, Humidity: 38
Date: 2024-05-15, Time: 23:20:54, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:21:05, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:21:15, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:21:26, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:21:36, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:21:47, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:21:58, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:22:08, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:22:19, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:22:30, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:22:40, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:22:51, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:23:02, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:23:12, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:23:23, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:23:33, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:23:44, Temperature: 29, Humidity: 39
Date: 2024-05-15, Time: 23:23:55, Temperature: 28, Humidity: 39
Date: 2024-05-15, Time: 23:24:05, Temperature: 28, Humidity: 39
Date: 2024-05-15, Time: 23:24:16, Temperature: 28, Humidity: 39
Date: 2024-05-15, Time: 23:24:27, Temperature: 28, Humidity: 39
Date: 2024-05-15, Time: 23:24:37, Temperature: 28, Humidity: 39
Date: 2024-05-15, Time: 23:24:48, Temperature: 28, Humidity: 39
Date: 2024-05-15, Time: 23:36:58, Temperature: 31, Humidity: 50
Date: 2024-05-15, Time: 23:37:09, Temperature: 31, Humidity: 50
Date: 2024-05-15, Time: 23:37:20, Temperature: 31, Humidity: 50
Date: 2024-05-15, Time: 23:37:30, Temperature: 31, Humidity: 50
Date: 2024-05-15, Time: 23:37:41, Temperature: 31, Humidity: 51
Date: 2024-05-15, Time: 23:37:52, Temperature: 31, Humidity: 51
Date: 2024-05-15, Time: 23:38:03, Temperature: 31, Humidity: 51
Date: 2024-05-15, Time: 23:38:13, Temperature: 31, Humidity: 51
Date: 2024-05-15, Time: 23:38:25, Temperature: 31, Humidity: 51
Date: 2024-05-15, Time: 23:38:42, Temperature: 31, Humidity: 51
Date: 2024-05-15, Time: 23:38:53, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:39:07, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:39:18, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:39:28, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:39:42, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:39:53, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:40:04, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:40:15, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:40:26, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:40:36, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:40:47, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:40:59, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:41:09, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:41:20, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:41:31, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:41:41, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:41:52, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:42:03, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:42:14, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:42:24, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:42:36, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:42:46, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:42:57, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:43:08, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:43:18, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:43:29, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:43:40, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:43:55, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:44:06, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:44:17, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:44:27, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:44:38, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:44:48, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:44:59, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:45:10, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:45:20, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:45:31, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:45:42, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:45:52, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:46:03, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:46:14, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:46:24, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:46:35, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:46:46, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:46:57, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:47:07, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:47:18, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:47:28, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:47:39, Temperature: 32, Humidity: 52
Date: 2024-05-15, Time: 23:47:50, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:48:00, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:48:11, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:48:22, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:48:32, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:48:43, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:48:54, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:49:04, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:49:15, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:49:26, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:49:37, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:49:48, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:50:00, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:50:10, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:50:21, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:50:32, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:50:42, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:50:53, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:51:04, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:51:14, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:51:25, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:51:36, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:51:47, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:51:58, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:52:09, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:52:20, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:52:32, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:52:42, Temperature: 32, Humidity: 51
Date: 2024-05-15, Time: 23:57:36, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:57:48, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:57:58, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:58:09, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:58:20, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:58:31, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:58:41, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:58:52, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:59:03, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:59:13, Temperature: 33, Humidity: 52
Date: 2024-05-15, Time: 23:59:24, Temperature: 33, Humidity: 53
Date: 2024-05-15, Time: 23:59:35, Temperature: 33, Humidity: 53
Date: 2024-05-15, Time: 23:59:45, Temperature: 33, Humidity: 53
Date: 2024-05-15, Time: 23:59:56, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:00:07, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:00:18, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:00:28, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:00:39, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:00:50, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:01:00, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:01:11, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:01:22, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:01:32, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:01:43, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:01:53, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:02:04, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:02:15, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:02:25, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:02:36, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:02:47, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:02:57, Temperature: 33, Humidity: 53
Date: 2024-05-16, Time: 00:03:08, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:03:19, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:03:29, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:03:40, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:03:50, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:04:01, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:04:12, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:04:22, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:04:33, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:04:44, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:04:54, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:05:05, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:05:16, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:07:13, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:07:24, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:07:35, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:07:45, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:07:56, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:08:49, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:09:00, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:09:11, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:09:21, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:09:32, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:09:43, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:09:54, Temperature: 33, Humidity: 54
Date: 2024-05-16, Time: 00:10:04, Temperature: 33, Humidity: 55
Date: 2024-05-16, Time: 00:10:15, Temperature: 32, Humidity: 55
Date: 2024-05-16, Time: 00:10:26, Temperature: 32, Humidity: 55
Date: 2024-05-16, Time: 00:10:36, Temperature: 32, Humidity: 55
Date: 2024-05-16, Time: 00:11:05, Temperature: 32, Humidity: 55
Date: 2024-05-16, Time: 00:11:16, Temperature: 32, Humidity: 55
Date: 2024-05-16, Time: 00:11:27, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:11:37, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:11:48, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:11:58, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:12:09, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:12:20, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:12:30, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:12:41, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:12:52, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:13:02, Temperature: 32, Humidity: 56
Date: 2024-05-16, Time: 00:13:13, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:13:24, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:13:34, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:13:45, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:13:56, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:14:06, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:14:17, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:18:42, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:18:54, Temperature: 32, Humidity: 57
Date: 2024-05-16, Time: 00:19:05, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:19:15, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:19:44, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:19:55, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:20:06, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:20:16, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:20:27, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:20:37, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:20:48, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:21:00, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:21:11, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:21:22, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:21:32, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:21:43, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:21:54, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:22:04, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:22:15, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:22:26, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:22:36, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:22:48, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:22:59, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:23:09, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:23:20, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:23:31, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:23:41, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:23:52, Temperature: 32, Humidity: 58
Date: 2024-05-16, Time: 00:24:02, Temperature: 32, Humidity: 59
Date: 2024-05-16, Time: 00:24:13, Temperature: 32, Humidity: 59
Date: 2024-05-16, Time: 00:30:36, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:30:47, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:30:57, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:31:08, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:31:19, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:31:29, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:31:40, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:31:51, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:32:02, Temperature: 32, Humidity: 60
Date: 2024-05-16, Time: 00:32:13, Temperature: 32, Humidity: 60
